OBJECTID_12,OBJECTID_1,OBJECTID,DISTRICT,DISTNAME,CAMPUS,CAMPNAME,STREET_MAI,CITY_MAIL,ZIP_MAIL,STREET,CITY,ZIP,COUNTY,CNTYNAME,REGION,GRADERANGE,GRADEGRP,VERIFY,INSTR_TYPE,STREET_M_1,ADJUST,Shape,Latitude,Longitude
963,963,4215,101921,TOMBALL ISD,101921103,LAKEWOOD EL,15614 GETTYSBURG,TOMBALL,77375-8609,15614 GETTYSBURG,TOMBALL,77375-8609,101,HARRIS COUNTY,4,"EE,KG-4",1,0,REGULAR,15614 GETTYSBURG,Y,963,30.094886,-95.58583
1008,1008,6858,101915,KLEIN ISD,101915039,KLEIN SEMS,7200 SPRING-CYPRESS RD,KLEIN,77379-3299,7200 SPRING-CYPRESS RD,KLEIN,77379-3299,101,HARRIS COUNTY,4,EE-12,5,1,ALTERNATIVE,7200 SPRING-CYPRESS RD,Y,1008,30.040876,-95.528914
1022,1022,6872,101915,KLEIN ISD,101915110,EHRHARDT EL,6603 ROSEBROOK LN,KLEIN,77379-4159,6603 ROSEBROOK LN,KLEIN,77379-4159,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,6603 ROSEBROOK LN,Y,1022,30.040876,-95.528914
1025,1025,6875,101915,KLEIN ISD,101915113,KRAHN EL,9502 EDAY,KLEIN,77379-4315,9502 EDAY,KLEIN,77379-4315,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,9502 EDAY,Y,1025,30.040876,-95.528914
1018,1018,6868,101915,KLEIN ISD,101915106,THEISS EL,17510 THEISS MAIL RD,KLEIN,77379-4615,17510 THEISS MAIL RD,KLEIN,77379-4615,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,17510 THEISS MAIL RD,Y,1018,30.040876,-95.528914
1014,1014,6864,101915,KLEIN ISD,101915046,DOERRE INT,18218 THEISS MAIL RD,KLEIN,77379-6118,18218 THEISS MAIL RD,KLEIN,77379-6118,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,18218 THEISS MAIL RD,Y,1014,30.040876,-95.528914
1021,1021,6871,101915,KLEIN ISD,101915109,BRILL EL,9102 HERTS RD,KLEIN,77379-6727,9102 HERTS RD,KLEIN,77379-6727,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,9102 HERTS RD,Y,1021,30.040876,-95.528914
1013,1013,6863,101915,KLEIN ISD,101915045,KLEB INT,7425 LOUETTA RD,KLEIN,77379-7239,7425 LOUETTA RD,KLEIN,77379-7239,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,7425 LOUETTA RD,Y,1013,30.040876,-95.528914
1028,1028,6878,101915,KLEIN ISD,101915116,MITTELSTADT EL,7525 KLEINGREEN LN,KLEIN,77379-7297,7525 KLEINGREEN LN,KLEIN,77379-7297,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7525 KLEINGREEN LN,Y,1028,30.040876,-95.528914
1005,1005,6855,101915,KLEIN ISD,101915001,KLEIN H S,16715 STUEBNER-AIRLINE RD,KLEIN,77379-7376,16715 STUEBNER-AIRLINE RD,KLEIN,77379-7376,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,16715 STUEBNER-AIRLINE RD,Y,1005,30.040876,-95.528914
1012,1012,6862,101915,KLEIN ISD,101915044,STRACK INT,18027-S KUYKENDAHL RD,KLEIN,77379-8116,18027-S KUYKENDAHL RD,KLEIN,77379-8116,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,18027-S KUYKENDAHL RD,Y,1012,30.040876,-95.528914
1019,1019,6869,101915,KLEIN ISD,101915107,BENFER EL,18027B KUYKENDAHL RD,KLEIN,77379-8116,18027B KUYKENDAHL RD,KLEIN,77379-8116,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,18027B KUYKENDAHL RD,Y,1019,30.040876,-95.528914
1027,1027,6877,101915,KLEIN ISD,101915115,KUEHNLE EL,5510 WINDING RDG DR,KLEIN,77379-8841,5510 WINDING RDG DR,KLEIN,77379-8841,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,5510 WINDING RDG DR,Y,1027,30.040876,-95.528914
1026,1026,6876,101915,KLEIN ISD,101915114,ROTH EL,21623 CASTLEMONT,SPRING,77388-3860,21623 CASTLEMONT,SPRING,77388-3860,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,21623 CASTLEMONT,Y,1026,30.057802,-95.470985
1016,1016,6866,101915,KLEIN ISD,101915103,HAUDE EL,3111 LOUETTA,SPRING,77388-4610,3111 LOUETTA,SPRING,77388-4610,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,3111 LOUETTA,Y,1016,30.057802,-95.470985
1023,1023,6873,101915,KLEIN ISD,101915111,LEMM EL,19034 JOANLEIGH DR,SPRING,77388-5255,19034 JOANLEIGH DR,SPRING,77388-5255,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,19034 JOANLEIGH DR,Y,1023,30.057802,-95.470985
1015,1015,6865,101915,KLEIN ISD,101915102,NORTHAMPTON EL,6404 ROOT RD,SPRING,77389-3660,6404 ROOT RD,SPRING,77389-3660,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,6404 ROOT RD,Y,1015,30.123469,-95.517064
1010,1010,6860,101915,KLEIN ISD,101915042,HILDEBRANDT INT,22800 HILDEBRANDT RD,SPRING,77389-4436,22800 HILDEBRANDT RD,SPRING,77389-4436,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,22800 HILDEBRANDT RD,Y,1010,30.123469,-95.517064
1007,1007,6857,101915,KLEIN ISD,101915003,KLEIN OAK H S,22603 NORTHCREST DR,SPRING,77389-4451,22603 NORTHCREST DR,SPRING,77389-4451,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,22603 NORTHCREST DR,Y,1007,30.123469,-95.517064
843,843,3827,101913,HUMBLE ISD,101913117,JACK M FIELDS SR EL,2505 S HOUSTON AVE,HUMBLE,77396-1520,2505 S HOUSTON AVE,HUMBLE,77396-1520,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,2505 S HOUSTON AVE,Y,843,29.945205,-95.259778
829,829,3813,101913,HUMBLE ISD,101913103,NORTH BELT EL,8105 N BELT DR,HUMBLE,77396-2906,8105 N BELT DR,HUMBLE,77396-2906,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,8105 N BELT DR,Y,829,29.945205,-95.259778
783,783,3766,101912,HOUSTON ISD,101912160,GORDON EL,6300 AVE B,BELLAIRE,77401-3716,6300 AVE B,BELLAIRE,77401-3716,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,6300 AVE B,Y,783,29.704019,-95.460905
427,427,3030,101912,HOUSTON ISD,101912130,CONDIT EL,7000 S THIRD,BELLAIRE,77401-4496,7000 S THIRD,BELLAIRE,77401-4496,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,7000 S THIRD,Y,427,29.704019,-95.460905
345,345,1712,101912,HOUSTON ISD,101912002,BELLAIRE H S,5100 MAPLE,BELLAIRE,77401-4999,5100 MAPLE,BELLAIRE,77401-4999,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,5100 MAPLE,Y,345,29.704019,-95.460905
597,597,3564,101912,HOUSTON ISD,101912178,HORN EL,4535 PINE ST,BELLAIRE,77401-5599,4535 PINE ST,BELLAIRE,77401-5599,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,4535 PINE ST,Y,597,29.704019,-95.460905
486,486,3144,101907,CYPRESS-FAIRBANKS ISD,101907126,HAMILTON EL,12050 KLUGE,CYPRESS,77429-2446,12050 KLUGE,CYPRESS,77429-2446,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,12050 KLUGE,Y,486,29.998421,-95.66736
640,640,3616,101907,CYPRESS-FAIRBANKS ISD,101907049,HAMILTON MIDDLE SCHOOL,12330 KLUGE RD,CYPRESS,77429-2452,12330 KLUGE RD,CYPRESS,77429-2452,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,12330 KLUGE RD,Y,640,29.998421,-95.66736
650,650,3626,101907,CYPRESS-FAIRBANKS ISD,101907110,MILLSAP EL,12424 HUFFMEISTER RD,CYPRESS,77429-3281,12424 HUFFMEISTER RD,CYPRESS,77429-3281,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,12424 HUFFMEISTER RD,Y,650,29.998421,-95.66736
643,643,3619,101907,CYPRESS-FAIRBANKS ISD,101907103,LAMKIN EL,11521 TELGE RD,CYPRESS,77429-3386,11521 TELGE RD,CYPRESS,77429-3386,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,11521 TELGE RD,Y,643,29.998421,-95.66736
176,176,879,101907,CYPRESS-FAIRBANKS ISD,101907041,ARNOLD MIDDLE SCHOOL,11111 TELGE RD,CYPRESS,77429-3390,11111 TELGE RD,CYPRESS,77429-3390,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,11111 TELGE RD,Y,176,29.998421,-95.66736
171,171,874,101907,CYPRESS-FAIRBANKS ISD,101907002,CY-FAIR H S,22602 HEMPSTEAD HWY,CYPRESS,77429-5000,22602 HEMPSTEAD HWY,CYPRESS,77429-5055,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,22602 HEMPSTEAD HWY,Y,171,29.998421,-95.66736
662,662,3638,101907,CYPRESS-FAIRBANKS ISD,101907133,AULT EL,21010 MAPLE VILLAGE DR,CYPRESS,77429-5722,21010 MAPLE VILLAGE DR,CYPRESS,77429-5722,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,21010 MAPLE VILLAGE DR,Y,662,29.998421,-95.66736
388,388,2007,101907,CYPRESS-FAIRBANKS ISD,101907009,CYPRESS SPRINGS H S,7909 FRY RD,CYPRESS,77433-3240,7909 FRY RD,CYPRESS,77433-3240,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,7909 FRY RD,Y,388,29.934371,-95.747578
861,861,3845,101914,KATY ISD,101914108,DIANE WINBORN EL,22555 PRINCE GEORGE,KATY,77449-2898,22555 PRINCE GEORGE,KATY,77449-2898,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,22555 PRINCE GEORGE,Y,861,29.837572,-95.733754
863,863,3847,101914,KATY ISD,101914110,SUNDOWN EL,20100 SAUMS RD,KATY,77449-3398,20100 SAUMS RD,KATY,77449-3398,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,20100 SAUMS RD,Y,863,29.837572,-95.733754
853,853,3837,101914,KATY ISD,101914045,T H MCDONALD J H,3635 LAKES OF BRIDGEWATER DR,KATY,77449-3859,3635 LAKES OF BRIDGEWATER DR,KATY,77449-3859,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,3635 LAKES OF BRIDGEWATER DR,Y,853,29.837572,-95.733754
866,866,3850,101914,KATY ISD,101914113,LORAINE T GOLBOW EL,3535 LAKES OF BRIDGEWATER DR,KATY,77449-3859,3535 LAKES OF BRIDGEWATER DR,KATY,77449-3859,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,3535 LAKES OF BRIDGEWATER DR,Y,866,29.837572,-95.733754
483,483,3141,101907,CYPRESS-FAIRBANKS ISD,101907122,JOWELL EL,6355 GREENHOUSE RD,KATY,77449-4382,6355 GREENHOUSE RD,KATY,77449-4382,101,HARRIS COUNTY,4,PK-5,1,2,REGULAR,6355 GREENHOUSE RD,Y,483,29.837572,-95.733754
661,661,3637,101907,CYPRESS-FAIRBANKS ISD,101907132,SHERIDAN EL,19790 KIETH HARROW BLVD,KATY,77449-7003,19790 KIETH HARROW BLVD,KATY,77449-7003,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,19790 KIETH HARROW BLVD,Y,661,29.837572,-95.733754
641,641,3617,101907,CYPRESS-FAIRBANKS ISD,101907050,THORNTON MIDDLE SCHOOL,19802 KIETH HARROW BLVD,KATY,77449-7004,19802 KIETH HARROW BLVD,KATY,77449-7004,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,19802 KIETH HARROW BLVD,Y,641,29.837572,-95.733754
374,374,1869,101914,KATY ISD,101914116,MCROBERTS EL,3535 FRY RD,KATY,77449-9999,3535 FRY RD,KATY,77449-9999,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,3535 FRY RD,Y,374,29.837572,-95.733754
868,868,3852,101914,KATY ISD,101914135,PROJECT TYKE,22605 PROVINCIAL BLVD,KATY,77450-1627,22605 PROVINCIAL BLVD,KATY,77450-1627,101,HARRIS COUNTY,4,EE,1,0,REGULAR,22605 PROVINCIAL BLVD,Y,868,29.745247,-95.741783
856,856,3840,101914,KATY ISD,101914103,WEST MEMORIAL EL,22605 PROVINCIAL BLVD,KATY,77450-1698,22605 PROVINCIAL BLVD,KATY,77450-1698,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,22605 PROVINCIAL BLVD,Y,856,29.745247,-95.741783
850,850,3834,101914,KATY ISD,101914042,WEST MEMORIAL J H,22311 PROVINCIAL BLVD,KATY,77450-1699,22311 PROVINCIAL BLVD,KATY,77450-1699,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,22311 PROVINCIAL BLVD,Y,850,29.745247,-95.741783
862,862,3846,101914,KATY ISD,101914109,NOTTINGHAM COUNTRY EL,20500 KINGSLAND BLVD,KATY,77450-2797,20500 KINGSLAND BLVD,KATY,77450-2797,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,20500 KINGSLAND BLVD,Y,862,29.745247,-95.741783
847,847,3831,101914,KATY ISD,101914002,TAYLOR H S,20700 KINGSLAND BLVD,KATY,77450-2998,20700 KINGSLAND BLVD,KATY,77450-2998,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,20700 KINGSLAND BLVD,Y,847,29.745247,-95.741783
857,857,3841,101914,KATY ISD,101914104,MEMORIAL PARKWAY EL,21603 PARK TREE LN,KATY,77450-3999,21603 PARK TREE LN,KATY,77450-3999,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,21603 PARK TREE LN,Y,857,29.745247,-95.741783
865,865,3849,101914,KATY ISD,101914112,HAZEL S PATTISON EL,19910 STONELODGE,KATY,77450-5200,19910 STONELODGE,KATY,77450-5200,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,19910 STONELODGE,Y,865,29.745247,-95.741783
370,370,1865,101914,KATY ISD,101914115,JEANETTE HAYES EL,21203 PARK TIMBERS,KATY,77450-5372,21203 PARK TIMBERS,KATY,77450-5372,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,21203 PARK TIMBERS,Y,370,29.745247,-95.741783
852,852,3836,101914,KATY ISD,101914044,MEMORIAL PARKWAY J H,21203 HIGHLAND KNOLLS,KATY,77450-5399,21203 HIGHLAND KNOLLS,KATY,77450-5399,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,21203 HIGHLAND KNOLLS,Y,852,29.745247,-95.741783
387,387,2006,101914,KATY ISD,101914046,RODGER & ELLEN BECK J H,5200 S FRY RD,KATY,77450-7210,5200 S FRY RD,KATY,77450-7210,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,5200 S FRY RD,Y,387,29.745247,-95.741783
849,849,3833,101914,KATY ISD,101914041,KATY J H,5350 FRANZ RD,KATY,77493-1098,5350 FRANZ RD,KATY,77493-1098,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,5350 FRANZ RD,Y,849,29.853215,-95.831456
262,262,1267,101914,KATY ISD,101914004,ARTHUR MILLER CAREER CENTER,1734 KATYLAND DR,KATY,77493-1751,1734 KATYLAND DR,KATY,77493-1751,101,HARRIS COUNTY,4,12-Sep,4,0,ALTERNATIVE,1734 KATYLAND DR,Y,262,29.853215,-95.831456
858,858,3842,101914,KATY ISD,101914105,ZELMA HUTSELL EL,5360 FRANZ RD,KATY,77493-1799,5360 FRANZ RD,KATY,77493-1799,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,5360 FRANZ RD,Y,858,29.853215,-95.831456
855,855,3839,101914,KATY ISD,101914102,KATY EL,5726 GEORGE BUSH AVE,KATY,77493-1999,5726 GEORGE BUSH AVE,KATY,77493-1999,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,5726 GEORGE BUSH AVE,Y,855,29.853215,-95.831456
1062,1062,7029,101914,KATY ISD,101914010,SEVEN LAKES HIGH SCHOOL,9251 S FRY RD,KATY,77494-0159,9251 S FRY RD,KATY,77494-0159,101,HARRIS COUNTY,4,09 10 11 12,4,1,REGULAR INSTRUCTIONAL,9251 S FRY RD,Y,1062,29.740677,-95.829652
846,846,3830,101914,KATY ISD,101914001,KATY H S,6331 HWY BLVD,KATY,77494-1199,6331 HWY BLVD,KATY,77494-1199,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,6331 HWY BLVD,Y,846,29.740677,-95.829652
867,867,3851,101914,KATY ISD,101914114,EDNA MAE FIELDER EL,2100 GREENWAY VILLAGE DR,KATY,77494-2117,2100 GREENWAY VILLAGE DR,KATY,77494-2117,101,HARRIS COUNTY,4,"EE,KG-5",1,0,REGULAR,2100 GREENWAY VILLAGE DR,Y,867,29.740677,-95.829652
918,918,4169,101917,PASADENA ISD,101917131,SPARKS EL,2503 E SOUTHMORE,PASADENA,77502-1429,2503 E SOUTHMORE,PASADENA,77502-1429,101,HARRIS COUNTY,4,PK-4,1,0,REGULAR,2503 E SOUTHMORE,Y,918,29.679518,-95.199783
909,909,4160,101917,PASADENA ISD,101917120,WILLIAMS EL,1522 SCARBOROUGH LN,PASADENA,77502-1638,1522 SCARBOROUGH LN,PASADENA,77502-1638,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,1522 SCARBOROUGH LN,Y,909,29.679518,-95.199783
890,890,3874,101917,PASADENA ISD,101917047,SOUTHMORE INT,1200 E HOUSTON,PASADENA,77502-2519,2000 PATRICIA LN,PASADENA,77502-2519,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,1200 E HOUSTON,Y,890,29.679518,-95.199783
906,906,4157,101917,PASADENA ISD,101917117,MAE SMYTHE EL,2202 PASADENA BLVD,PASADENA,77502-3127,2202 PASADENA BLVD,PASADENA,77502-3127,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,2202 PASADENA BLVD,Y,906,29.679518,-95.199783
908,908,4159,101917,PASADENA ISD,101917119,SOUTH SHAVER EL,2020 S SHAVER,PASADENA,77502-3654,2020 S SHAVER,PASADENA,77502-3654,101,HARRIS COUNTY,4,PK-4,1,0,REGULAR,2020 S SHAVER,Y,908,29.679518,-95.199783
881,881,3865,101917,PASADENA ISD,101917002,RAYBURN H S,2121 CHERRYBROOK LN,PASADENA,77502-4101,2121 CHERRYBROOK LN,PASADENA,77502-4101,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,2121 CHERRYBROOK LN,Y,881,29.679518,-95.199783
887,887,3871,101917,PASADENA ISD,101917044,QUEENS INT,1112 QUEENS RD,PASADENA,77502-4318,1112 QUEENS RD,PASADENA,77502-4318,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,1112 QUEENS RD,Y,887,29.679518,-95.199783
894,894,3878,101917,PASADENA ISD,101917101,BAILEY EL,2707 LAFFERTY RD,PASADENA,77502-5108,2707 LAFFERTY RD,PASADENA,77502-5108,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,2707 LAFFERTY RD,Y,894,29.679518,-95.199783
886,886,3870,101917,PASADENA ISD,101917043,PARK VIEW INT,3003 DABNEY DR,PASADENA,77502-5530,3003 DABNEY DR,PASADENA,77502-5530,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,3003 DABNEY DR,Y,886,29.679518,-95.199783
236,236,1142,101917,PASADENA ISD,101917102,FISHER EL,2920 WATTERS RD,PASADENA,77502-5604,2920 WATTERS RD,PASADENA,77502-5604,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,2920 WATTERS RD,Y,236,29.679518,-95.199783
430,430,3033,101908,DEER PARK ISD,101908102,DEEPWATER ELEMENTARY,309 GLENMORE,PASADENA,77503-1518,309 GLENMORE,PASADENA,77503-1518,101,HARRIS COUNTY,4,"EE-PK,3-5",1,0,REGULAR,309 GLENMORE,Y,430,29.703477,-95.158895
499,499,3288,101908,DEER PARK ISD,101908106,PARKWOOD ELEMENTARY,404 PARKWOOD,PASADENA,77503-1542,404 PARKWOOD,PASADENA,77503-1542,101,HARRIS COUNTY,4,KG-2,1,0,REGULAR,404 PARKWOOD,Y,499,29.703477,-95.158895
663,663,3639,101908,DEER PARK ISD,101908041,DEEPWATER JR HIGH,501 GLENMORE,PASADENA,77503-1830,501 GLENMORE,PASADENA,77503-1830,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,501 GLENMORE,Y,663,29.703477,-95.158895
910,910,4161,101917,PASADENA ISD,101917122,MCMASTERS EL,1011 BENNETT DR,PASADENA,77503-2205,1011 BENNETT DR,PASADENA,77503-2205,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,1011 BENNETT DR,Y,910,29.703477,-95.158895
888,888,3872,101917,PASADENA ISD,101917045,SAN JACINTO INT,3102 SAN AUGUSTINE,PASADENA,77503-2524,3600 RED BLUFF RD,PASADENA,77503-2524,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,3102 SAN AUGUSTINE,Y,888,29.703477,-95.158895
902,902,3914,101917,PASADENA ISD,101917112,PARKS EL,3302 SAN AUGUSTINE,PASADENA,77503-2528,3302 SAN AUGUSTINE,PASADENA,77503-2528,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,3302 SAN AUGUSTINE,Y,902,29.703477,-95.158895
237,237,1147,101917,PASADENA ISD,101917107,GOLDEN ACRES EL,5232 SYCAMORE,PASADENA,77503-3901,5232 SYCAMORE,PASADENA,77503-3901,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,5232 SYCAMORE,Y,237,29.703477,-95.158895
194,194,929,101917,PASADENA ISD,101917039,COMMUNITY EVENING SCH,4949 BURKE,PASADENA,77504-2016,1838 E SAM HOUSTON PKWY,PASADENA,77503,101,HARRIS COUNTY,4,9-AE,6,0,ALTERNATIVE,4949 BURKE,Y,194,29.647916,-95.18978
913,913,4164,101917,PASADENA ISD,101917125,JENSEN EL,3514 TULIP,PASADENA,77504-2126,3514 TULIP,PASADENA,77504-2126,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,3514 TULIP,Y,913,29.647916,-95.18978
62,62,380,101917,PASADENA ISD,101917130,YOUNG EL,4221 FOX MEADOW LN,PASADENA,77504-2815,4221 FOX MEADOW LN,PASADENA,77504-2815,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,4221 FOX MEADOW LN,Y,62,29.647916,-95.18978
891,891,3875,101917,PASADENA ISD,101917048,MILLER INT,1002 FAIRMONT PKWY,PASADENA,77504-2904,1002 FAIRMONT PKWY,PASADENA,77504-2904,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,1002 FAIRMONT PKWY,Y,891,29.647916,-95.18978
916,916,4167,101917,PASADENA ISD,101917128,TEAGUE EL,4200 CRENSHAW,PASADENA,77504-3614,4200 CRENSHAW,PASADENA,77504-3614,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,4200 CRENSHAW,Y,916,29.647916,-95.18978
884,884,3868,101917,PASADENA ISD,101917007,TEGELER  CAREER CENTER,4949 BURKE RD,PASADENA,77504-9999,4949 BURKE RD,PASADENA,77504-9999,101,HARRIS COUNTY,4,12-Sep,4,0,ALTERNATIVE,4949 BURKE RD,Y,884,29.647916,-95.18978
501,501,3290,101908,DEER PARK ISD,101908108,FAIRMONT ELEMENTARY,4315 HEATHFIELD,PASADENA,77505-2748,4315 HEATHFIELD,PASADENA,77505-2748,101,HARRIS COUNTY,4,KG-5,1,0,REGULAR,4315 HEATHFIELD,Y,501,29.645646,-95.140307
893,893,3877,101917,PASADENA ISD,101917051,BONDY INT,5101 KEITH RD,PASADENA,77505-3809,5101 KEITH RD,PASADENA,77505-3809,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,5101 KEITH RD,Y,893,29.645646,-95.140307
666,666,3642,101908,DEER PARK ISD,101908044,FAIRMONT JR HIGH,4911 HOLLY BAY CT,PASADENA,77505-6411,4911 HOLLY BAY CT,PASADENA,77505-6411,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,4911 HOLLY BAY CT,Y,666,29.645646,-95.140307
880,880,3864,101917,PASADENA ISD,101917001,PASADENA H S,206 S SHAVER,PASADENA,77506-2016,206 S SHAVER,PASADENA,77506-2016,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,206 S SHAVER,Y,880,29.713919,-95.199702
238,238,1148,101917,PASADENA ISD,101917110,KRUSE EL,400 MAIN ST,PASADENA,77506-2206,400 MAIN ST,PASADENA,77506-2206,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,400 MAIN ST,Y,238,29.713919,-95.199702
904,904,3916,101917,PASADENA ISD,101917114,RED BLUFF EL,416 BEARLE ST,PASADENA,77506-3002,416 BEARLE ST,PASADENA,77506-3002,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,416 BEARLE ST,Y,904,29.713919,-95.199702
905,905,3917,101917,PASADENA ISD,101917115,RICHEY EL,610 S RICHEY,PASADENA,77506-3302,610 S RICHEY,PASADENA,77506-3302,101,HARRIS COUNTY,4,EE-4,1,0,REGULAR,610 S RICHEY,Y,905,29.713919,-95.199702
920,920,4171,101917,PASADENA ISD,101917133,FELIX MORALES EL,305 W HARRIS,PASADENA,77506-3413,305 W HARRIS,PASADENA,77506-3413,101,HARRIS COUNTY,4,PK-4,1,0,REGULAR,305 W HARRIS,Y,920,29.713919,-95.199702
896,896,3880,101917,PASADENA ISD,101917104,GARDENS EL,1105 E HARRIS,PASADENA,77506-3617,1105 E HARRIS,PASADENA,77506-3617,101,HARRIS COUNTY,4,EE-4,1,0,REGULAR,1105 E HARRIS,Y,896,29.713919,-95.199702
903,903,3915,101917,PASADENA ISD,101917113,POMEROY EL,920 BURKE RD,PASADENA,77506-5242,920 BURKE RD,PASADENA,77506-5242,101,HARRIS COUNTY,4,EE-4,1,0,REGULAR,920 BURKE RD,Y,903,29.713919,-95.199702
38,38,269,101911,GOOSE CREEK CISD,101911120,LORENZO DE ZAVALA EL,P O BOX 30,BAYTOWN,77520-0030,305 TRI CITY BEACH RD,BAYTOWN,77520-7313,101,HARRIS COUNTY,4,PK-5,1,0,REGULAR,P O BOX 30,Y,38,29.733275,-94.994118
327,327,1662,101905,CHANNELVIEW ISD,101905041,ALICE JOHNSON J H,15500 PROCTOR,CHANNELVIEW,77530-2674,15500 PROCTOR,CHANNELVIEW,77530-2674,101,HARRIS COUNTY,4,8-Jun,3,0,REGULAR,15500 PROCTOR,Y,327,29.785907,-95.117207
325,325,1660,101905,CHANNELVIEW ISD,101905001,CHANNELVIEW HIGH SCHOOL,1100 SHELDON RD,CHANNELVIEW,77530-3541,1100 SHELDON RD,CHANNELVIEW,77530-3541,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,1100 SHELDON RD,Y,325,29.785907,-95.117207
326,326,1661,101905,CHANNELVIEW ISD,101905005,ENDEAVOR SCHOOL,828 SHELDON RD,CHANNELVIEW,77530-3541,828 SHELDON RD,CHANNELVIEW,77530-3541,101,HARRIS COUNTY,4,EE-12,5,0,ALTERNATIVE,828 SHELDON RD,Y,326,29.785907,-95.117207
166,166,869,101906,CROSBY ISD,101906001,CROSBY HIGH SCHOOL,P O BOX 2009,CROSBY,77532-8009,14703 F M 2100,CROSBY,77532-8009,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,P O BOX 2009,Y,166,29.932872,-95.057187
